,date,vix,vixo,vixh,vixl
7668,2003-03-18,30.43,31.51,31.51,30.24
7669,2003-03-19,31.54,30.82,31.54,30.4
7670,2003-03-19,31.54,30.82,31.54,30.4
7671,2003-03-20,30.44,31.81,32.0,30.41
7672,2003-03-20,30.44,31.81,32.0,30.41
7673,2003-03-21,28.67,29.41,29.7,28.44
7674,2003-03-21,28.67,29.41,29.7,28.44
7675,2003-03-24,30.39,30.53,31.0,30.33
7676,2003-03-24,30.39,30.53,31.0,30.33
7677,2003-03-25,28.75,30.27,30.5,28.75
7678,2003-03-25,28.75,30.27,30.5,28.75
7679,2003-03-26,28.23,28.62,28.79,27.89
7680,2003-03-26,28.23,28.62,28.79,27.89
7681,2003-03-27,27.96,28.94,29.1,27.62
7682,2003-03-27,27.96,28.94,29.1,27.62
7683,2003-03-28,27.75,28.21,28.25,27.58
7684,2003-03-28,27.75,28.21,28.25,27.58
7685,2003-03-31,29.15,29.95,30.21,28.57
7686,2003-03-31,29.15,29.95,30.21,28.57
7687,2003-04-01,28.36,29.58,29.58,28.18
7688,2003-04-01,28.36,29.58,29.58,28.18
7689,2003-04-02,28.02,27.5,28.12,27.45
7690,2003-04-02,28.02,27.5,28.12,27.45
7691,2003-04-03,28.21,28.32,28.44,27.54
7692,2003-04-03,28.21,28.32,28.44,27.54
7693,2003-04-04,29.13,28.35,30.04,28.35
7694,2003-04-04,29.13,28.35,30.04,28.35
7695,2003-04-07,28.45,28.86,28.86,27.68
7696,2003-04-07,28.45,28.86,28.86,27.68
7697,2003-04-08,27.13,27.87,27.94,26.86
7698,2003-04-08,27.13,27.87,27.94,26.86
7699,2003-04-09,27.11,27.08,27.23,26.13
7700,2003-04-09,27.11,27.08,27.23,26.13
7701,2003-04-10,25.6,26.92,27.13,25.51
7702,2003-04-10,25.6,26.92,27.13,25.51
7703,2003-04-11,24.44,24.42,25.2,24.31
7704,2003-04-11,24.44,24.42,25.2,24.31
7705,2003-04-14,23.41,24.83,25.0,23.32
7706,2003-04-14,23.41,24.83,25.0,23.32
7707,2003-04-15,22.56,23.24,23.42,22.44
7708,2003-04-15,22.56,23.24,23.42,22.44
7709,2003-04-16,22.52,22.5,22.85,21.95
7710,2003-04-16,22.52,22.5,22.85,21.95
7711,2003-04-17,21.5,22.11,22.38,21.33
7712,2003-04-17,21.5,22.11,22.38,21.33
7713,2003-04-21,21.95,21.81,22.35,21.56
7714,2003-04-21,21.95,21.81,22.35,21.56
7715,2003-04-22,20.7,21.83,21.86,20.26
7716,2003-04-22,20.7,21.83,21.86,20.26
7717,2003-04-23,20.8,20.86,21.07,20.68
7718,2003-04-23,20.8,20.86,21.07,20.68
7719,2003-04-24,20.33,21.03,21.27,20.31
7720,2003-04-24,20.33,21.03,21.27,20.31
7721,2003-04-25,20.8,20.51,20.89,20.36
7722,2003-04-25,20.8,20.51,20.89,20.36
7723,2003-04-28,20.84,20.89,20.96,20.65
7724,2003-04-28,20.84,20.89,20.96,20.65
7725,2003-04-29,20.76,20.66,21.33,20.46
7726,2003-04-29,20.76,20.66,21.33,20.46
7727,2003-04-30,21.21,21.04,21.56,20.87
7728,2003-04-30,21.21,21.04,21.56,20.87
7729,2003-05-01,21.59,21.35,22.33,21.32
7730,2003-05-01,21.59,21.35,22.33,21.32
7731,2003-05-02,20.63,21.09,21.42,20.63
7732,2003-05-02,20.63,21.09,21.42,20.63
7733,2003-05-05,21.13,21.32,21.71,21.06
7734,2003-05-05,21.13,21.32,21.71,21.06
7735,2003-05-06,20.8,21.0,21.35,20.4
7736,2003-05-06,20.8,21.0,21.35,20.4
7737,2003-05-07,21.0,21.45,21.58,20.94
7738,2003-05-07,21.0,21.45,21.58,20.94
7739,2003-05-08,21.24,21.66,21.66,20.7
7740,2003-05-08,21.24,21.66,21.66,20.7
7741,2003-05-09,19.69,20.85,20.93,19.66
7742,2003-05-09,19.69,20.85,20.93,19.66
7743,2003-05-12,19.52,19.96,20.02,19.39
7744,2003-05-12,19.52,19.96,20.02,19.39
7745,2003-05-13,19.91,19.51,20.05,19.35
7746,2003-05-13,19.91,19.51,20.05,19.35
7747,2003-05-14,20.0,20.02,20.29,19.82
7748,2003-05-14,20.0,20.02,20.29,19.82
7749,2003-05-15,19.24,19.55,19.79,19.22
7750,2003-05-15,19.24,19.55,19.79,19.22
7751,2003-05-16,18.4,19.26,19.42,18.24
7752,2003-05-16,18.4,19.26,19.42,18.24
7753,2003-05-19,20.51,19.49,20.69,19.45
7754,2003-05-19,20.51,19.49,20.69,19.45
7755,2003-05-20,21.29,20.49,21.68,20.3
7756,2003-05-20,21.29,20.49,21.68,20.3
7757,2003-05-21,21.21,21.69,21.72,21.21
7758,2003-05-21,21.21,21.69,21.72,21.21
7759,2003-05-22,19.78,20.99,21.0,19.56
7760,2003-05-22,19.78,20.99,21.0,19.56
7761,2003-05-23,19.17,20.07,20.08,19.14
7762,2003-05-23,19.17,20.07,20.08,19.14
7763,2003-05-27,19.99,20.68,20.75,19.66
7764,2003-05-27,19.99,20.68,20.75,19.66
7765,2003-05-28,20.03,19.79,20.35,19.79
7766,2003-05-28,20.03,19.79,20.35,19.79
7767,2003-05-29,20.43,19.72,20.74,19.66
7768,2003-05-29,20.43,19.72,20.74,19.66
7769,2003-05-30,19.47,19.83,19.83,19.44
7770,2003-05-30,19.47,19.83,19.83,19.44
7771,2003-06-02,20.85,20.35,20.98,20.06
7772,2003-06-02,20.85,20.35,20.98,20.06
7773,2003-06-03,20.84,20.85,21.22,20.7
7774,2003-06-03,20.84,20.85,21.22,20.7
7775,2003-06-04,20.62,20.95,20.95,20.5
7776,2003-06-04,20.62,20.95,20.95,20.5
7777,2003-06-05,20.83,21.21,21.39,20.81
7778,2003-06-05,20.83,21.21,21.39,20.81
7779,2003-06-06,21.25,20.41,21.44,20.16
7780,2003-06-06,21.25,20.41,21.44,20.16
7781,2003-06-09,22.15,22.2,22.81,22.12
7782,2003-06-09,22.15,22.2,22.81,22.12
7783,2003-06-10,20.64,21.87,21.87,20.64
7784,2003-06-10,20.64,21.87,21.87,20.64
7785,2003-06-11,20.21,20.61,20.72,20.1
7786,2003-06-11,20.21,20.61,20.72,20.1
7787,2003-06-12,20.41,20.74,21.04,20.39
7788,2003-06-12,20.41,20.74,21.04,20.39
7789,2003-06-13,20.66,20.57,20.9,20.5
7790,2003-06-13,20.66,20.57,20.9,20.5
7791,2003-06-16,20.22,21.28,21.28,20.22
7792,2003-06-16,20.22,21.28,21.28,20.22
7793,2003-06-17,20.01,20.3,20.55,19.78
7794,2003-06-17,20.01,20.3,20.55,19.78
7795,2003-06-18,19.76,20.25,20.33,19.74
7796,2003-06-18,19.76,20.25,20.33,19.74
7797,2003-06-19,19.8,19.83,19.99,19.51
7798,2003-06-19,19.8,19.83,19.99,19.51
7799,2003-06-20,19.14,19.54,19.59,18.89
7800,2003-06-20,19.14,19.54,19.59,18.89
7801,2003-06-23,20.58,20.16,20.99,20.16
7802,2003-06-23,20.58,20.16,20.99,20.16
7803,2003-06-24,20.75,20.29,20.89,20.24
7804,2003-06-24,20.75,20.29,20.89,20.24
7805,2003-06-25,20.81,21.14,21.25,20.48
7806,2003-06-25,20.81,21.14,21.25,20.48
7807,2003-06-26,19.4,20.19,20.47,19.4
7808,2003-06-26,19.4,20.19,20.47,19.4
7809,2003-06-27,19.16,19.4,19.64,18.87
7810,2003-06-27,19.16,19.4,19.64,18.87
7811,2003-06-30,19.52,19.31,19.63,19.21
7812,2003-06-30,19.52,19.31,19.63,19.21
7813,2003-07-01,19.46,20.49,20.8,19.29
7814,2003-07-01,19.46,20.49,20.8,19.29
7815,2003-07-02,19.03,18.91,19.4,18.84
7816,2003-07-02,19.03,18.91,19.4,18.84
7817,2003-07-03,19.39,19.33,19.73,18.86
7818,2003-07-03,19.39,19.33,19.73,18.86
7819,2003-07-07,20.06,19.99,20.32,19.84
7820,2003-07-07,20.06,19.99,20.32,19.84
7821,2003-07-08,19.48,19.96,20.05,19.37
7822,2003-07-08,19.48,19.96,20.05,19.37
7823,2003-07-09,18.93,19.5,19.63,18.93
7824,2003-07-09,18.93,19.5,19.63,18.93
7825,2003-07-10,19.19,19.26,19.5,19.05
7826,2003-07-10,19.19,19.26,19.5,19.05
7827,2003-07-11,18.47,18.75,18.89,18.26
7828,2003-07-11,18.47,18.75,18.89,18.26
7829,2003-07-14,19.59,18.88,19.67,18.7
7830,2003-07-14,19.59,18.88,19.67,18.7
7831,2003-07-15,19.55,19.7,19.93,19.38
7832,2003-07-15,19.55,19.7,19.93,19.38
7833,2003-07-16,19.76,19.71,20.15,19.66
7834,2003-07-16,19.76,19.71,20.15,19.66
7835,2003-07-17,20.22,19.8,20.45,19.8
7836,2003-07-17,20.22,19.8,20.45,19.8
7837,2003-07-18,19.11,20.14,20.2,19.1
7838,2003-07-18,19.11,20.14,20.2,19.1
7839,2003-07-21,19.78,20.06,20.36,19.78
7840,2003-07-21,19.78,20.06,20.36,19.78
7841,2003-07-22,19.17,19.85,20.07,19.1
7842,2003-07-22,19.17,19.85,20.07,19.1
7843,2003-07-23,18.64,19.44,19.6,18.6
7844,2003-07-23,18.64,19.44,19.6,18.6
7845,2003-07-24,18.6,18.37,18.65,17.88
7846,2003-07-24,18.6,18.37,18.65,17.88
7847,2003-07-25,17.75,18.6,18.88,17.65
7848,2003-07-25,17.75,18.6,18.88,17.65
7849,2003-07-28,18.36,18.69,18.76,18.25
7850,2003-07-28,18.36,18.69,18.76,18.25
7851,2003-07-29,18.67,18.6,19.5,18.32
7852,2003-07-29,18.67,18.6,19.5,18.32
7853,2003-07-30,18.85,18.88,19.03,18.73
7854,2003-07-30,18.85,18.88,19.03,18.73
7855,2003-07-31,19.49,18.82,19.58,18.36
7856,2003-07-31,19.49,18.82,19.58,18.36
7857,2003-08-01,20.75,20.06,20.77,20.06
7858,2003-08-01,20.75,20.06,20.77,20.06
7859,2003-08-04,21.27,22.16,22.86,21.25
7860,2003-08-04,21.27,22.16,22.86,21.25
7861,2003-08-05,22.68,21.61,22.68,21.36
7862,2003-08-05,22.68,21.61,22.68,21.36
7863,2003-08-06,21.5,23.26,23.89,21.48
7864,2003-08-06,21.5,23.26,23.89,21.48
7865,2003-08-07,20.26,21.51,21.72,20.09
7866,2003-08-07,20.26,21.51,21.72,20.09
7867,2003-08-08,19.59,19.78,20.21,19.48
7868,2003-08-08,19.59,19.78,20.21,19.48
7869,2003-08-11,19.75,20.04,20.31,19.51
7870,2003-08-11,19.75,20.04,20.31,19.51
7871,2003-08-12,17.94,19.11,19.55,17.75
7872,2003-08-12,17.94,19.11,19.55,17.75
7873,2003-08-13,18.77,18.31,18.99,18.05
7874,2003-08-13,18.77,18.31,18.99,18.05
7875,2003-08-14,18.47,18.96,18.96,18.2
7876,2003-08-14,18.47,18.96,18.96,18.2
7877,2003-08-15,18.27,18.65,18.94,18.15
7878,2003-08-15,18.27,18.65,18.94,18.15
7879,2003-08-18,18.18,18.72,18.85,18.01
7880,2003-08-18,18.18,18.72,18.85,18.01
7881,2003-08-19,17.86,17.99,18.38,17.79
7882,2003-08-19,17.86,17.99,18.38,17.79
7883,2003-08-20,17.82,18.07,18.33,17.81
7884,2003-08-20,17.82,18.07,18.33,17.81
7885,2003-08-21,17.84,17.64,18.18,17.64
7886,2003-08-21,17.84,17.64,18.18,17.64
7887,2003-08-22,18.55,17.74,18.63,17.73
7888,2003-08-22,18.55,17.74,18.63,17.73
7890,2003-08-25,19.53,19.45,19.58,19.21
7891,2003-08-25,19.53,19.45,19.58,19.21
7892,2003-08-26,19.49,19.77,20.3,19.45
7893,2003-08-26,19.49,19.77,20.3,19.45
7894,2003-08-27,19.13,19.91,19.93,19.09
7895,2003-08-27,19.13,19.91,19.93,19.09
7896,2003-08-28,18.48,19.09,19.59,18.45
7897,2003-08-28,18.48,19.09,19.59,18.45
7898,2003-08-29,18.63,18.53,18.75,18.52
7899,2003-08-29,18.63,18.53,18.75,18.52
7900,2003-09-02,19.02,19.31,19.83,18.95
7901,2003-09-02,19.02,19.31,19.83,18.95
7902,2003-09-03,19.44,19.31,19.58,19.21
7903,2003-09-03,19.44,19.31,19.58,19.21
7904,2003-09-04,18.71,19.58,19.64,18.7
7905,2003-09-04,18.71,19.58,19.64,18.7
7906,2003-09-05,18.17,18.64,18.69,18.15
7907,2003-09-05,18.17,18.64,18.69,18.15
7908,2003-09-08,18.26,18.3,18.59,18.25
7909,2003-09-08,18.26,18.3,18.59,18.25
7910,2003-09-09,18.85,18.48,19.14,18.45
7911,2003-09-09,18.85,18.48,19.14,18.45
7912,2003-09-10,20.01,19.26,20.15,19.26
7913,2003-09-10,20.01,19.26,20.15,19.26
7914,2003-09-11,19.25,19.87,20.02,19.19
7915,2003-09-11,19.25,19.87,20.02,19.19
7916,2003-09-12,18.68,20.58,20.66,18.51
7917,2003-09-12,18.68,20.58,20.66,18.51
7918,2003-09-15,19.28,19.15,19.35,18.85
7919,2003-09-15,19.28,19.15,19.35,18.85
7920,2003-09-16,18.03,18.94,18.94,17.95
7921,2003-09-16,18.03,18.94,18.94,17.95
7922,2003-09-17,18.15,18.03,18.24,17.98
7923,2003-09-17,18.15,18.03,18.24,17.98
7924,2003-09-18,17.57,18.14,18.15,17.56
7925,2003-09-18,17.57,18.14,18.15,17.56
7926,2003-09-19,17.54,17.83,17.86,17.52
7927,2003-09-19,17.54,17.83,17.86,17.52
7928,2003-09-22,19.65,19.08,20.03,19.03
7929,2003-09-22,19.65,19.08,23.9,19.03
7930,2003-09-23,19.47,19.91,19.97,19.31
7931,2003-09-23,19.47,19.91,19.97,19.31
7932,2003-09-24,21.22,19.53,21.26,19.44
7933,2003-09-24,21.22,19.53,21.26,19.44
7934,2003-09-25,22.26,21.11,22.27,21.04
7935,2003-09-25,22.26,21.11,22.27,21.04
7936,2003-09-26,22.23,22.28,22.73,21.85
7937,2003-09-26,22.23,22.28,22.73,21.85
7938,2003-09-29,21.67,22.85,22.85,21.64
7939,2003-09-29,21.67,22.85,22.85,21.64
7940,2003-09-30,22.72,22.04,23.26,22.03
7941,2003-09-30,22.72,22.04,23.26,22.03
7942,2003-10-01,21.07,22.81,22.82,20.99
7943,2003-10-01,21.07,22.81,22.82,20.99
7944,2003-10-02,20.8,21.23,21.45,20.71
7945,2003-10-02,20.8,21.23,21.45,20.71
7946,2003-10-03,19.5,19.94,20.09,18.95
7947,2003-10-03,19.5,19.94,20.09,18.95
7948,2003-10-06,19.51,20.69,20.69,19.45
7949,2003-10-06,19.51,20.69,20.69,19.45
7950,2003-10-07,19.41,20.14,20.14,19.4
7951,2003-10-07,19.41,20.14,20.14,19.4
7952,2003-10-08,19.18,19.26,19.61,19.08
7953,2003-10-08,19.18,19.26,19.61,19.08
7954,2003-10-09,18.82,18.51,19.28,18.26
7955,2003-10-09,18.82,18.51,19.28,18.26
7956,2003-10-10,18.45,18.92,18.92,18.42
7957,2003-10-10,18.45,18.92,18.92,18.42
7958,2003-10-13,17.55,17.62,17.91,17.42
7959,2003-10-13,17.55,17.62,17.91,17.42
7960,2003-10-14,17.37,17.4,17.79,17.2
7961,2003-10-14,17.37,17.4,17.79,17.2
7962,2003-10-15,17.69,17.73,17.96,16.98
7963,2003-10-15,17.69,17.73,17.96,16.98
7964,2003-10-16,17.19,17.58,18.05,16.86
7965,2003-10-16,17.19,17.58,18.05,16.86
7966,2003-10-17,17.62,16.97,17.85,16.97
7967,2003-10-17,17.62,16.97,17.85,16.97
7968,2003-10-20,17.04,17.84,18.07,17.04
7969,2003-10-20,17.04,17.84,18.07,17.04
7970,2003-10-21,16.55,17.16,17.23,16.19
7971,2003-10-21,16.55,17.16,17.23,16.19
7972,2003-10-22,17.67,17.1,17.98,17.1
7973,2003-10-22,17.67,17.1,17.98,17.1
7974,2003-10-23,17.68,18.51,18.51,17.48
7975,2003-10-23,17.68,18.51,18.51,17.48
7976,2003-10-24,17.71,18.25,18.68,17.67
7977,2003-10-24,17.71,18.25,18.68,17.67
7978,2003-10-27,18.05,17.97,18.18,17.74
7979,2003-10-27,18.05,17.97,18.18,17.74
7980,2003-10-28,16.82,17.79,17.89,16.77
7981,2003-10-28,16.82,17.79,17.89,16.77
7982,2003-10-29,16.43,16.85,17.02,16.34
7983,2003-10-29,16.43,16.85,17.02,16.34
7984,2003-10-30,16.33,16.04,16.76,16.01
7985,2003-10-30,16.33,18.45,18.45,16.01
7986,2003-10-31,16.1,16.11,16.19,15.79
7987,2003-10-31,16.1,16.11,16.19,15.79
7988,2003-11-03,16.55,16.33,16.7,16.22
7989,2003-11-03,16.55,16.33,16.7,16.22
7990,2003-11-04,16.55,16.57,16.78,16.45
7991,2003-11-04,16.55,16.57,16.78,16.45
7992,2003-11-05,16.86,16.99,17.32,16.55
7993,2003-11-05,16.86,16.99,17.32,16.55
7994,2003-11-06,16.74,17.0,17.37,16.62
7995,2003-11-06,16.74,17.0,17.37,16.62
7996,2003-11-07,16.93,16.63,16.93,16.5
7997,2003-11-07,16.93,16.63,16.93,16.5
7998,2003-11-10,17.62,17.79,17.88,17.53
7999,2003-11-10,17.62,17.79,17.88,17.53
8000,2003-11-11,17.54,18.14,18.53,17.5
8001,2003-11-11,17.54,18.14,18.53,17.5
8002,2003-11-12,16.75,17.78,17.85,16.55
8003,2003-11-12,16.75,17.78,17.85,16.55
8004,2003-11-13,16.47,17.05,17.13,16.43
8005,2003-11-13,16.47,17.05,17.13,16.43
8006,2003-11-14,16.94,16.63,17.0,16.17
8007,2003-11-14,16.94,16.63,17.0,16.17
8008,2003-11-17,18.6,18.14,19.36,18.04
8009,2003-11-17,18.6,18.14,19.36,18.04
8010,2003-11-18,19.11,18.09,19.17,17.78
8011,2003-11-18,19.11,18.09,19.17,17.78
8012,2003-11-19,18.8,19.14,19.51,18.65
8013,2003-11-19,18.8,19.14,19.51,18.65
8014,2003-11-20,19.48,19.09,19.61,18.46
8015,2003-11-20,19.48,19.09,19.61,18.46
8016,2003-11-21,18.98,19.08,19.4,18.82
8017,2003-11-21,18.98,19.08,19.4,18.82
8018,2003-11-24,17.44,18.91,18.98,17.19
8019,2003-11-24,17.44,18.91,18.98,17.19
8020,2003-11-25,16.71,17.4,17.87,16.4
8021,2003-11-25,16.71,17.4,17.87,16.4
8022,2003-11-26,16.23,16.11,17.26,16.02
8023,2003-11-26,16.23,16.11,17.26,16.02
8024,2003-11-28,16.32,16.51,16.62,16.16
8025,2003-11-28,16.32,16.51,16.62,16.16
8026,2003-12-01,16.77,16.74,17.03,16.17
8027,2003-12-01,16.77,16.74,17.03,16.17
8028,2003-12-02,16.27,16.89,16.89,16.17
8029,2003-12-02,16.27,16.89,16.89,16.17
8030,2003-12-03,16.63,16.08,16.68,15.77
8031,2003-12-03,16.63,16.08,16.68,15.77
8032,2003-12-04,16.3,16.48,16.83,16.29
8033,2003-12-04,16.3,16.48,16.83,16.29
8034,2003-12-05,17.09,16.76,17.32,16.5
8035,2003-12-05,17.09,16.76,17.32,16.5
8036,2003-12-08,16.54,17.55,17.59,16.52
8037,2003-12-08,16.54,17.55,17.59,16.52
8038,2003-12-09,17.63,16.63,17.8,16.56
8039,2003-12-09,17.63,16.63,17.8,16.56
8040,2003-12-10,17.87,17.66,18.27,17.58
8041,2003-12-10,17.87,17.66,18.27,17.58
8042,2003-12-11,16.73,17.95,17.95,16.51
8043,2003-12-11,16.73,17.95,17.95,16.51
8044,2003-12-12,16.41,16.19,16.98,16.09
8045,2003-12-12,16.41,16.19,16.98,16.09
8046,2003-12-15,17.23,15.8,17.42,15.79
8047,2003-12-15,17.23,15.8,17.42,15.79
8048,2003-12-16,15.93,17.27,17.45,15.9
8049,2003-12-16,15.93,17.27,17.45,15.9
8050,2003-12-17,15.58,16.12,16.27,15.52
8051,2003-12-17,15.58,16.12,16.27,15.52
8052,2003-12-18,16.16,15.59,16.19,14.66
8053,2003-12-18,16.16,15.59,16.19,14.66
8054,2003-12-19,16.42,16.66,16.81,15.71
8055,2003-12-19,16.42,16.66,16.81,15.71
8056,2003-12-22,16.94,17.06,17.31,16.61
8057,2003-12-22,16.94,17.06,17.31,16.61
8058,2003-12-23,16.49,17.32,17.4,16.29
8059,2003-12-23,16.49,17.32,17.4,16.29
8060,2003-12-24,16.66,16.65,16.77,16.24
8061,2003-12-24,16.66,16.65,16.77,16.24
8062,2003-12-26,17.45,16.76,17.49,16.63
8063,2003-12-26,17.45,16.76,17.49,16.63
8064,2003-12-29,17.09,17.81,17.86,17.07
8065,2003-12-29,17.09,17.81,17.86,17.07
8066,2003-12-30,17.68,17.32,17.97,17.2
8067,2003-12-30,17.68,17.32,17.97,17.2
8068,2003-12-31,18.31,17.49,18.86,17.41
8069,2003-12-31,18.31,17.49,18.86,17.41
8070,2004-01-02,18.22,17.96,18.68,17.54
8071,2004-01-05,17.49,18.45,18.49,17.44
8072,2004-01-06,16.73,17.66,17.67,16.19
8073,2004-01-07,15.5,16.72,16.75,15.5
8074,2004-01-08,15.61,15.42,15.68,15.32
8075,2004-01-09,16.75,16.15,16.88,15.57
8076,2004-01-12,16.82,17.32,17.46,16.79
8077,2004-01-13,18.04,16.6,18.33,16.53
8078,2004-01-14,16.75,17.29,17.3,16.4
8079,2004-01-15,15.56,17.07,17.31,15.49
8080,2004-01-16,15.0,15.4,15.44,14.9
8081,2004-01-20,15.21,15.77,16.13,15.09
8082,2004-01-21,14.34,36.55,36.55,14.24
8083,2004-01-22,14.71,14.2,14.87,14.01
8084,2004-01-23,14.84,14.73,15.05,14.56
8085,2004-01-26,14.55,15.78,15.78,14.52
8086,2004-01-27,15.35,15.28,15.44,14.74
8087,2004-01-28,16.78,15.37,17.06,15.29
8088,2004-01-29,17.14,16.88,17.66,16.79
8089,2004-01-30,16.63,16.55,17.35,16.55
8090,2004-02-02,17.11,17.45,17.56,16.67
8091,2004-02-03,17.34,17.29,17.78,17.17
8092,2004-02-04,17.87,17.84,18.06,17.46
8093,2004-02-05,17.71,17.91,17.99,17.6
8094,2004-02-06,16.0,17.71,17.71,15.94
8095,2004-02-09,16.39,16.54,16.82,16.12
8096,2004-02-10,15.94,16.41,16.76,15.84
8097,2004-02-11,15.39,15.9,16.16,15.26
8098,2004-02-12,15.31,15.36,15.72,15.23
8099,2004-02-13,15.58,15.12,16.03,14.86
8100,2004-02-17,15.4,15.63,15.96,15.32
8101,2004-02-18,15.59,15.51,15.76,15.3
8102,2004-02-19,15.8,15.33,15.97,15.2
8103,2004-02-20,16.04,15.85,16.55,15.82
8104,2004-02-23,16.29,16.5,16.78,16.25
8105,2004-02-24,15.9,16.38,16.76,15.77
8106,2004-02-25,14.93,15.58,16.05,14.93
8107,2004-02-26,14.83,15.32,15.33,14.69
8108,2004-02-27,14.55,13.8,14.77,13.8
8109,2004-03-01,14.44,14.91,15.05,14.4
8110,2004-03-02,14.86,14.59,14.89,14.18
8111,2004-03-03,14.55,14.73,15.27,14.47
8112,2004-03-04,14.4,14.45,14.5,14.19
8113,2004-03-05,14.48,14.81,14.82,13.83
8114,2004-03-08,15.79,14.83,15.83,14.54
8115,2004-03-09,16.6,15.57,16.74,15.56
8116,2004-03-10,18.67,16.12,18.7,16.11
8117,2004-03-11,20.67,18.81,20.69,17.63
8118,2004-03-12,18.3,19.94,20.08,18.06
8119,2004-03-15,21.13,18.98,21.39,18.86
8120,2004-03-16,20.34,20.27,20.94,19.86
8121,2004-03-17,18.11,19.54,19.55,17.98
8122,2004-03-18,18.53,18.38,19.23,18.35
8123,2004-03-19,19.15,17.98,19.25,17.89
8124,2004-03-22,21.58,20.61,22.67,20.61
8125,2004-03-23,20.67,21.06,21.33,20.01
8126,2004-03-24,19.81,20.24,20.83,19.45
8127,2004-03-25,17.88,19.58,19.58,17.61
8128,2004-03-26,17.33,18.19,18.23,16.67
8129,2004-03-29,16.5,17.11,17.17,16.29
8130,2004-03-30,16.28,16.68,16.8,16.13
8131,2004-03-31,16.74,16.33,16.96,16.23
8132,2004-04-01,16.65,16.76,17.25,16.65
8133,2004-04-02,15.64,15.21,16.55,15.21
8134,2004-04-05,14.97,16.17,16.64,14.81
8135,2004-04-06,15.32,15.35,15.53,15.07
8136,2004-04-07,15.76,15.41,16.36,15.34
8137,2004-04-08,16.26,14.96,16.82,14.96
8138,2004-04-12,15.28,15.71,16.12,15.0
8139,2004-04-13,17.26,15.29,17.98,15.29
8140,2004-04-14,15.62,17.29,17.71,15.6
8141,2004-04-15,15.74,16.02,16.78,15.22
8142,2004-04-16,14.94,15.59,15.69,14.77
8143,2004-04-19,15.42,15.73,16.08,15.33
8144,2004-04-20,16.67,15.24,16.72,14.79
8145,2004-04-21,15.6,16.61,16.94,15.55
8146,2004-04-22,14.61,15.89,15.98,13.86
8147,2004-04-23,14.01,12.89,14.56,12.89
8148,2004-04-26,14.77,14.75,15.22,14.39
8149,2004-04-27,15.07,15.05,15.17,14.37
8150,2004-04-28,16.29,15.55,16.54,15.55
8151,2004-04-29,16.6,16.36,17.27,15.87
8152,2004-04-30,17.19,16.27,17.23,16.14
8153,2004-05-03,16.62,17.69,17.72,16.61
8154,2004-05-04,16.55,16.8,17.13,15.97
8155,2004-05-05,15.77,16.43,16.55,15.64
8156,2004-05-06,17.05,16.45,17.67,16.45
8157,2004-05-07,18.13,17.22,18.17,16.44
8158,2004-05-10,19.77,19.44,20.2,18.99
8159,2004-05-11,18.57,19.23,19.28,17.94
8160,2004-05-12,18.14,18.79,20.41,18.14
8161,2004-05-13,18.86,18.78,18.92,17.97
8162,2004-05-14,18.47,18.66,19.27,18.06
8163,2004-05-17,19.96,19.7,20.45,19.65
8164,2004-05-18,19.33,19.6,19.7,19.14
8165,2004-05-19,18.93,18.48,18.93,17.58
8166,2004-05-20,18.67,18.6,19.25,18.55
8167,2004-05-21,18.49,18.73,18.74,18.0
8168,2004-05-24,18.08,18.79,18.82,17.96
8169,2004-05-25,15.96,18.41,18.42,15.73
8170,2004-05-26,15.97,16.09,16.3,15.78
8171,2004-05-27,15.28,15.74,15.86,15.19
8172,2004-05-28,15.5,15.44,15.65,15.39
8173,2004-06-01,16.3,16.6,16.96,16.19
8174,2004-06-02,16.08,16.05,16.7,15.95
8175,2004-06-03,17.03,16.43,17.04,16.16
8176,2004-06-04,16.78,16.24,16.9,15.82
8177,2004-06-07,15.39,16.6,16.7,15.33
8178,2004-06-08,15.01,15.79,15.88,15.0
8179,2004-06-09,15.39,14.56,15.46,14.56
8180,2004-06-10,15.04,15.33,15.35,14.92
8181,2004-06-11,15.04,15.04,15.04,15.04
8182,2004-06-14,16.07,15.54,16.36,15.54
8183,2004-06-15,15.05,15.34,15.35,14.72
8184,2004-06-16,14.79,14.83,15.22,14.48
8185,2004-06-17,15.15,15.06,15.58,15.0
8186,2004-06-18,14.99,14.74,15.25,14.51
8187,2004-06-21,15.26,15.61,15.62,14.96
8188,2004-06-22,14.31,15.44,15.64,14.31
8189,2004-06-23,13.98,14.6,14.82,13.75
8190,2004-06-24,14.81,14.39,14.97,14.16
8191,2004-06-25,15.19,14.78,15.29,14.47
8192,2004-06-28,16.07,15.28,16.13,15.19
8193,2004-06-29,15.47,15.22,16.28,15.22
8194,2004-06-30,14.34,15.27,15.73,14.25
8195,2004-07-01,15.2,14.74,15.57,14.41
8196,2004-07-02,15.08,15.23,15.45,14.8
8197,2004-07-06,16.25,16.25,16.75,16.13
8198,2004-07-07,15.81,16.36,16.47,15.59
8199,2004-07-08,16.2,15.86,16.36,15.5
8200,2004-07-09,15.78,16.01,16.03,15.71
8201,2004-07-12,14.96,15.25,15.61,14.61
8202,2004-07-13,14.46,14.86,15.08,14.28
8203,2004-07-14,13.76,14.9,16.59,13.34
8204,2004-07-15,14.71,13.94,14.73,13.6
8205,2004-07-16,14.34,14.27,14.58,13.95
